FACILITYID,pesticide_mean_kg
10006536,102.41609191894531
10004656,105.54303741455078
10000772,32.84891891479492
10006537,47.64484405517578
10001616,5.968040466308594
10006380,2.1179611682891846
10000990,47.54578399658203
10003592,17.004417419433594
10003572,79.32518768310547
10003047,22.717941284179688
10001697,27.903425216674805
10002579,32.85138702392578
10000122,1.093543291091919
10004034,7.925093173980713
10002556,4.688328742980957
20000280,9.52285099029541
10000101,10.415437698364258
10001170,28.5669002532959
10000109,25.881954193115234
10006315,105.05540466308594
10000112,0.7657426595687866
10000115,31.909587860107422
10003645,3.6444034576416016
10000980,18.062477111816406
10000110,19.094036102294922
10003638,2.4088475704193115
10000121,94.7033462524414
10003651,22.490482330322266
10000106,20.084186553955078
10006314,112.4019775390625
10000107,19.710355758666992
10000102,10.415437698364258
10004327,12.808210372924805
10000017,11.585587501525879
10002301,31.362228393554688
10000737,20.67413330078125
10001044,63.96535110473633
10005222,31.687410354614258
10001043,60.696109771728516
10001145,6.366603851318359
10001830,55.59162902832031
10001034,29.962308883666992
10001031,27.91201400756836
10001729,32.469932556152344
10001832,55.5057258605957
10000463,88.459228515625
10001048,26.669998168945312
10001544,2.6544175148010254
10001732,44.07121276855469
10001733,44.07121276855469
10003121,15.98434829711914
10004015,31.598703384399414
10000814,63.51584243774414
10003077,16.941946029663086
10003082,29.29892921447754
10001133,75.00013732910156
10001150,113.63739013671875
10002688,98.1449203491211
10002347,85.35237884521484
10002348,79.60826873779297
10001458,49.268882751464844
10004606,67.464019775390625
10000519,125.70960235595703
10002629,28.033174514770508
10001722,68.93399810791016
10002361,5.991870403289795
10001652,23.916645050048828
10001519,97.45783996582031
10001566,26.770559310913086
10006310,1.2801828384399414
10005361,95.557220458984375
10006205,49.64870071411133
10003580,28.78106117248535
10000461,95.81660461425781
10003584,20.528804779052734
10002689,116.71202087402344
10003387,18.3597354888916
10001143,36.69233322143555
10000244,55.20439147949219
10000237,115.77799224853516
10000211,108.9672622680664
10001163,22.084779739379883
10002692,194.28623962402344
10001811,32.61077880859375
10006201,28.47161865234375
10002330,76.52818298339844
10003598,2.775583505630493
10001812,32.610774993896484
10001435,85.7912826538086
10000118,21.77881622314453
10006198,32.61077880859375
10003135,2.057732105255127
10001301,91.94129943847656
10003068,71.85449981689453
10002800,122.56314849853516
10003652,25.8819580078125
10001125,93.382049560546875
10001283,39.3990478515625
20000300,0.14626958966255188
10000863,85.8023910522461
10003385,17.32412338256836
10000833,33.033180236816406
10003764,0
10000831,33.033180236816406
10003614,128.09603881835938
10001135,75.00013732910156
10000627,0.011653301306068897
10006180,135.43685913085938
10003069,32.29033660888672
10001134,75.00013732910156
10003070,32.29033660888672
10000887,0
10000867,81.37648010253906
10001875,30.88526153564453
10006199,28.47161865234375
10000806,108.51769256591797
10000892,0
10006193,0.011653300374746323
10006299,81.37648010253906
10001146,50.185142517089844
10000935,47.127410888671875
10006171,50.18513870239258
10001873,26.104021072387695
10006944,181.4249267578125
10001938,108.82801055908203
10002693,194.28622436523438
10001382,108.23251342773438
10000044,33.67301940917969
10005303,76.528167724609375
10003757,0
10006196,24.553184509277344
10005261,1.9891575574874878
10001238,0
10001346,0.19822290539741516
10006374,26.708148956298828
10006200,28.471616744995117
10000006,24.46875
10006177,0
10006175,3.9619133472442627
10000100,22.08477783203125
10006178,0
10001165,181.42491149902344
10001958,0
10000004,19.529766082763672
10006152,24.391511917114258
10000613,74.0146255493164
10003615,40.5941162109375
10000624,0.011653301306068897
10000141,57.67414093017578
10005694,36.611549377441406
10000603,1.784332513809204
10006173,44.30251693725586
10006174,44.302513122558594
10000257,27.386667251586914
10000136,36.61155319213867
10003616,40.5941162109375
10004922,21.262245178222656
10006194,108.5177001953125
10006148,55.73365783691406
10001761,55.7336540222168
10004008,91.48902893066406
10000830,33.033180236816406
10000832,33.033180236816406
10000581,22.098430633544922
10005378,47.127410888671875
10000770,84.407867431640625
10000456,226.9253387451172
10000338,154.06930541992188
10003202,88.28424072265625
10004595,198.31045532226562
10001633,16.986299514770508
10001265,0.29474395513534546
10004241,32.61077880859375
10001320,34.311214447021484
10004921,20.25727081298828
10003017,2.392920732498169
10004923,21.262245178222656
10006195,194.8555450439453
10004023,22.448081970214844
10004019,87.7522201538086
10004095,23.563753128051758
10004447,112.42868041992188
10001520,87.75221252441406
10002323,117.91227722167969
10004446,112.42868041992188
10000679,63.08086395263672
10001728,70.45662689208984
10003578,47.14018249511719
10001727,70.45662689208984
10000189,38.11271286010742
10000680,63.080867767333984
10000550,123.16497802734375
10006172,4.924447536468506
10003066,71.85449981689453
10006512,94.3150634765625
10000712,22.717939376831055
10003084,22.342037200927734
10001470,2.0755722522735596
10000713,22.717941284179688
10003067,71.85449981689453
10001484,4.965789794921875
10004732,23.099445343017578
10003116,2.118945598602295
10003229,NA
10003075,8.057129859924316
10003662,28.566898345947266
10000955,33.79689407348633
10004330,17.652292251586914
10004331,17.652292251586914
10001029,24.55318832397461
10004089,33.79689407348633
10001337,51.192344665527344
10001941,17.29066276550293
10006197,23.563751220703125
10000968,23.563753128051758
10004659,35.49581527709961
10000956,33.79689407348633
10000659,34.160884857177734
10001678,35.07586669921875
10006508,56.79149627685547
10000119,21.7788143157959
10001940,17.29066276550293
10001459,125.70960235595703
10000632,44.456764221191406
10002245,1.5578750371932983
10003330,15.279152870178223
10000606,86.9341812133789
10000994,107.12924194335938
10002968,85.0013198852539
10002190,0
10001375,1.600174069404602
10002135,25.21718978881836
10011321,69.75189971923828
10002084,22.63177490234375
10003826,49.483306884765625
10004646,196.32937622070312
10001387,126.02820587158203
10001366,33.85490798950195
10001342,NA
10000273,83.114410400390625
10001357,49.66584396362305
10001364,84.44134521484375
10003846,92.69307708740234
10002287,56.138118743896484
10000269,88.6638412475586
10000267,140.64138793945312
10001361,85.8988265991211
10003818,0.9500463604927063
10003165,79.03790283203125
10003136,1.9108484983444214
10002908,117.04444122314453
10002964,91.94129180908203
10011319,31.680694580078125
10006211,30.38421630859375
10005784,125.42658996582031
10001324,132.8456268310547
10001322,42.11220932006836
10001331,45.93757247924805
10006549,99.31005859375
10001631,11.741900444030762
10001617,20.13017463684082
10001626,23.578022003173828
10004043,23.154010772705078
10001606,57.29121780395508
10002405,28.367422103881836
10000942,51.757144927978516
10001624,22.544649124145508
10001612,18.318912506103516
10001622,66.57666015625
10001615,71.06034088134766
