FACILITYID,avg_pm25
10002261,7.191666483879089
10004574,7.066666603088379
10000701,8.277777671813965
10003140,5.885714326586042
10000494,8.599999904632568
10000465,7.3500001430511475
10000453,7.3599998474121096
10000437,6.708333373069763
10000420,7.083333253860474
10000440,6.706666660308838
10003127,4.4666666984558105
10000473,8.066666841506958
10000745,7.266666769981384
10000744,6.4666666984558105
10003141,5.886666679382325
10003128,4.453333377838135
10002177,8.375
10000757,7.475000023841858
10004576,7.62666654586792
10000441,6.733333587646484
10000760,6.5333333015441895
10003210,5.922222137451172
10004557,8.353333663940429
10003132,5.577777703603108
10003122,5.722222010294597
10003189,6.244444290796916
10002175,7.28333306312561
10004615,8.544444719950357
10004558,8.341667175292969
10000548,6.113333320617675
10000337,8.899999936421713
10004628,8.166666507720947
10007015,9.855555534362793
10000412,8.427777767181396
10001450,7.408333420753479
10000481,9.041666746139526
10000334,8.291666746139526
10000377,9.116666316986084
10000528,7.6333333651224775
10000392,8.84000015258789
10000347,9.177777608235678
10004627,8.199999809265137
10000464,8.558333396911621
10006617,5.950000047683716
10000495,6.613333225250244
10003948,9.416666507720947
10000531,8.299999872843424
10000547,6.0000001192092896
10004571,9.01111094156901
10000435,7.599999904632568
10000333,8.308333396911621
10004649,9.558333158493042
10001460,8.441667079925537
10000478,10.983333587646484
10000448,7.049999952316284
10000246,8.28333330154419
10000544,10.566666603088379
10004461,7.9666666984558105
10003197,6.21999979019165
10003957,5.774999976158142
10003146,6.961111148198445
10004569,8.974999904632568
10004476,8.5
10001454,8.01111125946045
10004577,7.2583335638046265
10000400,8.09166693687439
10004591,7.311111291249593
10003389,8.414285932268415
10000350,8.688888867696127
10001233,3.2041667103767395
10002244,12.688888867696127
10000752,5.591666579246521
10001231,17.009523936680385
10003761,4.1777777671813965
10006312,7.4416667222976685
10006620,11.125000238418579
10002428,7.500000095367431
10000182,6.2666665485927036
10000369,8.833333015441895
10000750,6.293333339691162
10006509,13.216666460037231
10001445,8.691666841506958
10003950,9.5
10000253,7.700000286102295
10000332,8.299999952316284
10003974,6.699999928474426
10006621,6.483333349227905
10003424,7.446666717529297
10002469,6.688888867696126
10002233,6.266666531562805
20000441,5.358333468437195
20000440,5.266666531562805
20000460,5.426666641235352
10005242,6.416666746139526
10002294,11.5
20000480,5.033333460489909
10002980,6.708333253860474
10003213,6.253333282470703
10003958,5.583333253860474
10003955,3.988888740539551
10006697,3.8166666626930237
10000762,6.480000019073486
