object_id,avg_pm25
468,8.075000047683716
469,7.2583335638046265
470,7.266666889190674
471,7.325000166893005
472,5.983333349227905
473,7.325000166893005
474,7.016666769981384
475,6.333333134651184
476,8.008333325386047
477,8.21333351135254
478,7.008333444595337
479,6.588888804117839
480,6.388888994852702
481,6.9750001430511475
482,8.113333320617675
483,8.386666870117187
484,8.483333587646484
485,5.766666507720947
486,7.9083333015441895
487,8.533333539962769
488,8.253333377838135
489,6.4666666984558105
490,7.3166667222976685
491,5.849999904632568
492,7.483333349227905
493,8.18333387374878
494,5.313333511352539
495,6.25
496,5.699999809265137
497,8.174999952316284
498,8.072222232818604
499,7.6499998569488525
500,6.400000095367432
501,7.213333415985107
502,7.933333396911621
503,7.206666660308838
504,5.816666603088379
505,6.583333253860474
506,5.686666488647461
507,7.883333444595337
508,5.266666769981384
509,7.683333396911621
510,7.883333444595337
511,7.825000166893005
512,6.333333492279053
513,6.3416668176651
514,6.3500001430511475
515,7.700000047683716
516,6.291666865348816
517,7.627777655919393
518,7.299999952316284
519,6.186666774749756
520,7.891666650772095
521,6.391666650772095
522,6.450000047683716
523,6.8
524,5.991666674613953
525,6.922222296396892
526,6.52222220102946
527,6.8416668176651
528,7.0666667222976685
529,6.593333339691162
530,6.800000190734863
531,6.900000095367432
532,6.8750001192092896
533,7.8166667222976685
534,7.333333492279053
535,5.546666622161865
536,6.083333253860474
537,6.083333253860474
538,7.566666603088379
539,7.149999976158142
540,6.280000114440918
541,6.2777778307596845
542,7.425000071525574
543,7.391666769981384
544,7.155555725097656
545,7.52222220102946
546,6.113333225250244
547,7.649999976158142
548,7.241666793823242
549,6.366666698455811
550,4.925000071525574
551,5.906666660308838
552,6.293333244323731
553,6.493333339691162
554,6.2499998807907104
555,6.600000023841858
556,5.8933333396911625
557,7.566666603088379
558,7.574999928474426
559,7.480000019073486
560,7.1916667222976685
561,9.355555852254232
562,7.3444444338480634
563,6.541666626930237
564,9.133333444595337
565,9.273333549499512
566,8.766666793823243
567,6.666666507720947
568,7.300000031789144
569,9.350000143051147
570,9.391666889190674
571,8.725000143051147
572,9.024999856948853
573,9.419999885559083
574,9.458333253860474
575,5.43333330154419
576,8.058333396911621
577,6.9666666984558105
578,5.316666603088379
579,5.599999904632568
580,9.450000047683716
581,9.441666603088379
582,5.1249998807907104
583,5.458333373069763
584,5.746666431427002
585,9.246666717529298
586,5.358333349227905
587,7.524999976158142
588,5.583333253860474
589,7.300000095367432
590,7.183333396911621
591,9.2133331298828125
592,5.633333206176758
593,8.208333253860474
594,6.888888835906982
595,5.72666654586792
596,7.96666685740153
597,7.991666674613953
598,7.516666769981384
599,7.475000023841858
600,5.2222221692403155
601,4.5583332777023315
602,6.166666793823242
603,7.541666626930237
