object_id,trafficProx
1239,431.46293753239206
1240,13931.496245951885
1241,3705
1242,25752
1243,878.3885179269812
1244,89.35971210830195
1245,105.38947250138975
1246,3471.9918670523684
1247,133075.83053233544
1248,2984
1249,330.19913644060085
1250,17.095876477180795
1251,11.534212218764525
1252,64.32981853860593
1253,265.77088892213067
1254,1315.6382522751442
1255,326.44976255582907
1256,524.082670770461
1257,93.3331014753766
1258,2954.2251787672403
1259,11944.076381216864
1260,11845.15982843634
1261,83.04277100146612
1262,5270.142157724606
1263,606.1824239583846
1264,134.94729840824442
1265,17.401305055588075
1266,72.29169556350729
1267,9.597558174105433
1268,12905.962361482936
1269,47.93292655793592
1270,102.7314575605302
1271,14922.155266732903
1272,226.3360346071869
1273,94.97036992310159
1274,4764.12333908866
1275,32092.246811236277
1276,10852.617132892381
1277,78.12473224111248
1278,7160.3451986250275
1279,240.27411672843266
1280,23.37444450948342
1281,155.07969152078044
1282,593.8548730036682
1283,18.152568813375538
1284,48.33989001166378
1285,93.37661043377096
1286,480.9098860079133
1287,177016.01380940946
1288,2729.227369502268
1289,554.9866623399248
1290,368.2081824427007
1291,651.9789759225105
1292,39.65023024471286
1293,46.237283908307965
1294,100.66294259488272
1295,760.899441792468
1296,413.2879462106227
1297,875.6592675701445
1298,1116.3745722776603
1299,114.90486568709231
1300,130.72174784627225
1301,9069.949678989247
1302,23815.479639469148
1303,1225.3305825254768
1304,151.75975987270053
1305,644.2524964270538
1306,407.77313283053894
1307,109.63703878857896
1308,0
1309,12605.790647194144
1310,81.94579923962355
1311,0
1312,92.80174606608975
1313,0
1314,31232.95560605829
1315,0
1316,0
1317,30925.11577615639
1318,21997.301544493414
1319,21961.934057122253
1320,21991.28656092541
1321,15944.884827612805
1322,124.71633984007974
1323,680.8585675796708
1324,348.62222976374983
1325,119.09427330936052
1326,0
1327,0
1328,0
1329,369.65094455528106
1330,735.2535892095625
1331,1157.3825635406447
1332,19320.528013180563
1333,4370.529328318824
1334,669.4958938967668
1335,63.666215202177305
1336,755.0890888569913
1337,2292.6482603651166
1338,86.74954287080067
1339,961.385725178532
1340,221.25977667392567
1341,84.16029825665201
1342,58.9809884818413
1343,3816.2599685857017
1344,0
1345,63.881668698105706
1346,604.0728264447125
1347,161452.62352362563
1348,13813.370747147437
1349,165.92048699747272
1350,89.87565073735269
1351,866.1084370823754
1352,187.85248623496602
1353,553.5739430198308
1354,6157.271473842397
1355,80.79642303204628
1356,731.2577002158862
1357,6058.509738879777
1358,273.8995433361442
1359,97.34499942910189
1360,179.47759616289144
1361,3385.588878567458
1362,4836.842940197379
1363,0
1364,172.113737625019
1365,25.683567698219804
1366,106.93549875502798
1367,291.9203517725363
1368,5721.751089268786
1369,1008.1737511052766
1370,584.8593350394458
1371,13700
1372,87.73246963338097
1373,22726.56913495995
1374,257.38319484554563
1375,55.14636524577777
1376,1965.0852169286914
1377,17868.01355880523
1378,228.52954712737562
1379,0
1380,27.28739478463134
1381,182.55518074767332
1382,37.80557947970175
1383,45.415399295392916
1384,15910.265345034975
1385,129.50208504242448
1386,201.77508091588248
1387,18.502336133136037
1388,212.8289138239182
1389,300.90186839199384
1390,17955.265497243938
1391,15291.266119033811
1392,32262
1393,1128.6201232693286
1394,6056.045263574917
1395,433.758170643188
1396,22291.69458776557
1397,201.16180121303074
1398,207.0424873978942
1399,6232.115380750976
1400,1487.86452658707
1401,193.22025864813395
1402,197.8601998972565
1403,227.0737787986368
1404,181.47789915416848
1405,105.48424046250346
1406,87.20306797036567
1407,78.40297042843112
1408,1745.0735398775348
1409,22343.91404751981
1410,235.28364614134995
1411,8585.539223505739
1412,153.15073059434923
1413,5793.242136565884
1414,16625.397739196484
1415,792.0520375759179
1416,1545.5929481336175
1417,143.2073749468568
1418,94.42680116455017
1419,405.66198690135195
1420,9464.39042907914
1421,2388.0098162102427
1422,2501.5237236825355
1423,206.8480947189039
1424,300.5446018796226
1425,66437.02772256098
1426,70.36583471929188
1427,7.053312964023531
1428,1101.1215052804498
1429,21090.721500502026
1430,21265.28258655792
1431,106.6108873418933
1432,0
1433,925.570785586652
1434,291.8618037088149
1435,415.3939837569933
1436,9834.63445644789
1437,2084.448569731364
1438,0
1439,40143.057426965715
1440,15422.894588887366
1441,192.60455479726636
1442,15049.203620226825
1443,7294.7871676416225
1444,372.0641120505775
1445,2240.81818069412
1446,109.02735787274736
1447,418.6409389095002
1448,903.8845611356229
1449,192.23522287204992
1450,6733.775292823138
1451,1907.6591912991394
1452,396.0259231375577
1453,33500.182826776836
1454,162.78215958100546
1455,0
1456,33372.80115436193
1457,1848.0001698567298
1458,142.57169906290736
1459,18.097333701321347
1460,192.14063051063303
1461,395.13912023947273
1462,0
1463,162279.15736917945
1464,244.18431591971668
1465,21288.580616080697
1466,0
1467,8972.304368559962
1468,3995.082992666433
1469,21935.590262067828
1470,0
1471,16376.587104728704
1472,25407.827396150777
1473,14339.481717309402
1474,1799.836106576048
1475,21155.47541742347
1476,19764.798779216606
1477,982.4718954787879
1478,249.82968581177892
1479,1054.8293065077974
1480,950.837858892261
1481,9412.42530574369
1482,1710.235606565654
1483,2075.242626243617
1484,584.6976794187267
1485,13971.280565088508
1486,22090.071898035396
1487,290.2303874212819
1488,132.64327606278127
1489,199.25942294273193
1490,10933.6354865028
1491,549.9803794012188
1492,271.48013761928536
1493,620.4166262580097
1494,129.6636462095523
1495,126.50987456962267
1496,379.0371486920487
1497,483.2133761516912
1498,843.9345242329564
1499,8375.003431215706
1500,5298.573162173233
1501,111.9306776923498
1502,613.8751433369619
1503,870.5943520213053
1504,233.9405506764357
1505,18778.152525699606
1506,112.86274475007171
1507,16214.61682036702
1508,16326.917382913241
1509,48.838359529647086
1510,223.14854750337898
1511,1072.6941242787377
1512,118.74112257645436
1513,22991.78249502646
1514,173.44712205199642
1515,715.8407927880822
1516,7450.69425150831
1517,0
1518,33.85834493304741
1519,0
